idx,ou,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_knn_prediction,raw_knn_confidence,raw_log_prediction,raw_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence
2018-01-30Akron,1,0,0.5095628924876311,1,0.5795454545454546,0,0.5033485314328414,0,0.5057103294856297,1,0.5046718225250016,1,0.5247035971083496
2018-01-30Arkansas,0,1,0.5040779782813771,1,0.5454545454545454,0,0.5180332961898373,1,0.5,1,0.5211803990243399,1,0.6001353513817412
2018-01-30Auburn,0,1,0.5073011907275446,1,0.5909090909090909,0,0.514615408845962,0,0.5055910920299092,1,0.521728145006883,1,0.6157973062386803
2018-01-30Ball_State,0,0,0.5071061486972641,1,0.6022727272727273,0,0.5182941907499792,1,0.5,1,0.5107234741265497,0,0.5699741705381254
2018-01-30Baylor,1,0,0.5073519597808837,1,0.5909090909090909,0,0.5260427765908193,0,0.5065747583864166,1,0.510960632988033,1,0.554972968667776
2018-01-31Alabama,0,0,0.5293316105957432,1,0.5909090909090909,0,0.5187779568452042,0,0.5056442891860645,0,0.5097255982086523,0,0.6735781353020158
2018-01-31Arizona,1,1,0.5167080595407494,1,0.5454545454545454,1,0.5245043830484653,0,0.505724947142617,1,0.5115720554451452,1,0.8500905623158562
2018-01-31Boston_Col,1,0,0.5257373275414801,0,0.5113636363636364,0,0.5011915850672506,1,0.5,1,0.5166453551059795,0,0.7757832407380794
2018-01-31Bradley,1,0,0.5076063179393038,0,0.5113636363636364,0,0.5253805936313154,0,0.5072652553959814,0,0.5081710184923036,0,0.6094105534711783
2018-02-01AR_Lit_Rock,0,0,0.5029680423261822,1,0.5909090909090909,0,0.5244429747413427,0,0.5061659098499769,1,0.5008647731298227,0,0.5310209231537671
2018-02-01App_State,1,0,0.5028277939828064,1,0.5795454545454546,0,0.5303842700544344,1,0.5,1,0.5326081779221961,1,0.5610847989894674
2018-02-01Arizona_St,0,1,0.5073411015229201,1,0.6136363636363636,0,0.5252902165678085,1,0.5,1,0.5120008217091986,1,0.7214700686182157
2018-02-01Arkansas_St,1,0,0.5406990439024679,1,0.5568181818181818,0,0.5328175548562406,0,0.5064529572209985,1,0.503410431152139,0,0.5538992166273946
2018-02-01Austin_Peay,0,0,0.5100718899656225,1,0.5454545454545454,0,0.5202196168008932,0,0.5075638558743146,1,0.5143600768095048,1,0.9052487607968257
2018-02-01Belmont,1,0,0.5085950275038759,1,0.5340909090909091,1,0.5264920707594093,0,0.5050163653957341,0,0.5007774824155657,1,0.8026009403553155
2018-02-02Brown,1,0,0.5140538152007714,1,0.5795454545454546,0,0.5393774522828341,1,0.5,1,0.5414862635428552,0,0.6825895619615593
2018-02-03AR_Lit_Rock,1,1,0.5058301203408966,1,0.5909090909090909,0,0.5342713572085078,0,0.5076393074480866,1,0.5053298851084789,1,0.5648104311154482
2018-02-03Air_Force,0,0,0.5060643112572668,1,0.5909090909090909,0,0.5349480806947053,1,0.5,0,0.5037876203087248,1,0.6208997937862885
2018-02-03Akron,0,0,0.5262062460758089,0,0.5227272727272727,0,0.5203437839589933,0,0.5061175329860863,0,0.5097536290839652,0,0.6424425459474101
2018-02-03Alabama,0,1,0.5112894154921641,0,0.5113636363636364,0,0.5234077380297957,0,0.5055185487219699,1,0.5106611215249431,1,0.6672378238465708
2018-02-03App_State,0,0,0.5132554269876685,1,0.5795454545454546,0,0.5245639528032309,0,0.505923895980486,1,0.5156234517317743,1,0.7038919208824952
2018-02-03Arizona,1,1,0.5061176900970459,1,0.5909090909090909,1,0.5074547190062411,0,0.5064251771202466,1,0.5119651827815411,1,0.8416531819331464
2018-02-03Arkansas,1,0,0.5047646067298489,1,0.6136363636363636,1,0.5056551812343277,0,0.5056544298783311,1,0.5066456447164496,1,0.7345411201453721
2018-02-03Arkansas_St,1,0,0.5283413579792258,1,0.5795454545454546,0,0.5271685158708781,0,0.5075938403323661,0,0.502726507337883,1,0.5812223332660367
2018-02-03Auburn,1,0,0.5207806202413061,1,0.6022727272727273,0,0.5029621561293864,0,0.5067055004411914,0,0.503360053580949,1,0.6034660717635689
2018-02-03Austin_Peay,1,0,0.5072760057489751,1,0.6022727272727273,0,0.5084213117916336,0,0.5076830020001153,1,0.5078260078329273,1,0.9104301410821548
2018-02-03Ball_State,0,0,0.5025734744897642,1,0.6022727272727273,0,0.5165032889117452,1,0.5,1,0.525362076621691,1,0.6614313475644569
2018-02-03Baylor,1,0,0.518911139330755,1,0.5,0,0.5240560354926221,0,0.5078647533348116,1,0.5097848180360407,0,0.5436481365901404
2018-02-03Belmont,1,0,0.5070720655034682,1,0.5227272727272727,1,0.5268118927021236,0,0.5054587716716874,1,0.5012432746769736,1,0.6506547198642021
2018-02-03Boise_State,1,0,0.5198879765324574,1,0.5340909090909091,0,0.502883189947393,0,0.5051567118552877,1,0.5205191561808966,0,0.5860911340775019
2018-02-03Bowling_Grn,0,0,0.5347465866126189,0,0.5227272727272727,0,0.5285067629343032,0,0.5050525260942111,1,0.5191709208054218,0,0.750396165739463
2018-02-03Bradley,1,0,0.5160451956302428,1,0.5113636363636364,0,0.5041097930529383,0,0.5086702775675784,1,0.5025268660515461,1,0.6190933854541931
2018-02-03Brown,1,0,0.5185162309891249,1,0.5568181818181818,0,0.5379573798068477,0,0.5053062104927101,1,0.5238355411628257,1,0.5656325436662712
2018-02-04Arizona_St,1,1,0.5091041164461575,1,0.5795454545454546,0,0.502235864157393,0,0.5058069277432388,0,0.5051401282786282,1,0.7164787288081118
2018-02-04Boston_Col,1,0,0.5108051553374496,1,0.5681818181818182,0,0.5073597354867465,0,0.5069625482167893,0,0.5159621038377519,0,0.6535210137406279
2018-02-05Bucknell,1,0,0.5097904727882461,0,0.5568181818181818,0,0.5109176300740963,1,0.5,1,0.5151954455854513,1,0.7228875389633762
2018-02-06Air_Force,1,0,0.5286018642594524,1,0.6477272727272727,0,0.5293447115745513,0,0.5050576609305626,1,0.5159047509132263,0,0.7261204925877012
2018-02-06Akron,1,0,0.5026881555211482,1,0.6704545454545454,0,0.5151549689535504,1,0.5,1,0.5204328462224124,0,0.58248658378943
2018-02-06Alabama,0,1,0.5075298781669016,1,0.5227272727272727,0,0.5186981974314465,0,0.5057358052720283,0,0.5185624832911684,1,0.8205762426029288
2018-02-06Arkansas,0,0,0.5298611998215301,0,0.5454545454545454,1,0.5104581162367406,0,0.5055530516447228,0,0.5281901300421763,0,0.8146338089278664
2018-02-06Ball_State,0,0,0.5177077499725693,1,0.5681818181818182,0,0.5031220788549258,0,0.5058333808702025,1,0.5054723825847507,0,0.7828885278088307
2018-02-06Baylor,0,0,0.5130694702552779,1,0.5454545454545454,0,0.5239822373266867,0,0.5071881238154011,0,0.5079239110659556,1,0.8681944879009101
2018-02-06Boise_State,0,0,0.5093720444975081,1,0.625,1,0.513709617276214,0,0.5075622470873712,1,0.5333760182405289,1,0.8377920989690432
2018-02-06Boston_Col,1,0,0.5258084548149222,1,0.5909090909090909,0,0.5167081935925747,0,0.506385196305679,1,0.5236003438405344,1,0.5244497733845435
2018-02-06Bowling_Grn,0,1,0.5088044018054014,1,0.5795454545454546,0,0.5362843051088391,1,0.5,1,0.5160726597934078,0,0.7101142079658267
2018-02-07Auburn,1,0,0.5383444031473683,1,0.5568181818181818,0,0.5052673024956059,0,0.506867659386187,0,0.5173708987723342,0,0.5668235027174451
2018-02-07Bradley,1,0,0.5199647471434283,1,0.5454545454545454,0,0.5135341767222639,0,0.5070309517347935,1,0.5148840014846127,1,0.8920235117327218
2018-02-08AR_Lit_Rock,0,0,0.5241757010199739,1,0.5909090909090909,0,0.5215550185629798,0,0.5058808396499473,0,0.5358640695589358,1,0.7559316507022699
2018-02-08Albany,1,0,0.5559923222016192,1,0.5454545454545454,0,0.5248008361641088,1,0.5,0,0.5144915765040562,0,0.8702792772369345
2018-02-08Arizona,0,0,0.5499813691946801,1,0.5,1,0.5074156703308527,0,0.506316283379446,0,0.5214674897803107,0,0.5737390522597458
2018-02-08Arizona_St,0,0,0.534953924462858,0,0.5113636363636364,0,0.5013684514580036,0,0.5071732565850644,0,0.5349964563528447,0,0.8386210939929457
2018-02-08Arkansas_St,1,0,0.5001918524709528,1,0.5909090909090909,0,0.5281219534835417,0,0.5056979620840382,1,0.5105579898966245,1,0.86736380103644
2018-02-08Belmont,0,1,0.5119926063378841,1,0.5909090909090909,1,0.51601474277227,0,0.5052742249846048,0,0.5031138744229804,1,0.689038697654814
2018-02-08Bryant,1,0,0.508368326825677,1,0.5340909090909091,0,0.5142364295232154,1,0.5,1,0.5133785378342521,0,0.6398864333567171
2018-02-09Ball_State,1,0,0.5146208091214174,0,0.5227272727272727,0,0.5154653751575504,0,0.5055916022591632,0,0.5010803613697941,0,0.7616197799211284
2018-02-09Brown,0,0,0.5184953847432234,1,0.5568181818181818,0,0.5047797149887947,1,0.5,1,0.5176406864595636,0,0.8858458353442082
2018-02-10AR_Lit_Rock,1,0,0.5237401229391947,1,0.6704545454545454,0,0.5333668084087867,0,0.5063582551117441,0,0.511206823932788,1,0.7794133253311016
2018-02-10Air_Force,1,0,0.5350720974524836,1,0.5681818181818182,0,0.5203208375408633,0,0.5072285577974418,1,0.5017432947418112,0,0.5141158759696955
2018-02-10Akron,0,0,0.5257113934560322,1,0.5909090909090909,0,0.5095418175874971,0,0.5056275903993697,1,0.5091638857203994,0,0.866544386079356
2018-02-10Alabama,0,0,0.5299805910751283,0,0.5113636363636364,0,0.5283296664984596,0,0.5059949996055493,0,0.5073418701036103,0,0.623448511938369
2018-02-10App_State,1,0,0.5068764174942748,1,0.5340909090909091,0,0.5255348219237372,1,0.5,1,0.5108662247264629,1,0.6803448604099922
2018-02-10Arizona,0,0,0.5321271986649618,0,0.5227272727272727,1,0.5134843740860642,0,0.5077898199311471,0,0.5120354545874569,0,0.5820172928155445
2018-02-10Arizona_St,1,0,0.5324361634145837,1,0.5909090909090909,0,0.5186112165807377,0,0.5066531920239054,0,0.5155171605768003,0,0.8175127374924039
2018-02-10Arkansas,0,0,0.5282578408878766,1,0.5340909090909091,1,0.5029426627398595,0,0.5051853708108842,0,0.5112455235449358,0,0.6770323121839974
2018-02-10Arkansas_St,1,0,0.5029051988683502,1,0.5340909090909091,0,0.523142212999145,0,0.5058530519988037,1,0.5006753500442787,1,0.7594978269643189
2018-02-10Auburn,0,1,0.5040271062465721,1,0.5227272727272727,0,0.5110271959473652,0,0.5058798618675096,0,0.5011977305948938,1,0.7523754561306957
2018-02-10Austin_Peay,1,0,0.5081198184532725,1,0.5795454545454546,0,0.5233813192371743,0,0.5080006596838116,1,0.5139995825250692,1,0.853994026185738
2018-02-10Baylor,0,0,0.5245281989918356,0,0.5113636363636364,0,0.527384981378311,0,0.5086951945208908,1,0.5010583629234034,1,0.7293810013671529
2018-02-10Belmont,0,1,0.5098411670736267,1,0.5113636363636364,1,0.530168380711801,0,0.5054154948175091,0,0.5091153166003188,1,0.6975639791628594
2018-02-10Boise_State,0,0,0.5053179661436737,1,0.6022727272727273,0,0.5054171594123557,1,0.5,1,0.521412856155484,1,0.6961672310242152
2018-02-10Boston_Col,0,0,0.5221641376387983,0,0.5340909090909091,0,0.5011039701509911,0,0.5058989178861095,1,0.5078860067613953,0,0.7069585564774639
2018-02-10Bowling_Grn,0,0,0.5353840679415947,1,0.6022727272727273,0,0.5443062430790486,0,0.5052683988225573,0,0.5157092655415856,0,0.5810634339525088
2018-02-10Brown,1,0,0.5102750208864346,1,0.6477272727272727,0,0.509532899171752,0,0.5064713094978649,1,0.5119891535675747,0,0.7164147194039032
2018-02-11Bradley,0,0,0.5147689357385898,1,0.6022727272727273,0,0.5191862881348359,0,0.5062693406435284,1,0.5222191780782606,1,0.7461038988200008
2018-02-12Baylor,1,0,0.5011873257841553,1,0.6136363636363636,0,0.5138923982972252,0,0.5077792771193871,0,0.5157472888234282,1,0.7592784694290902
2018-02-12Bucknell,0,0,0.553713851797044,0,0.5113636363636364,0,0.5221084276208017,1,0.5,0,0.5032844949289821,0,0.9194359231881603
2018-02-13Akron,1,0,0.5197315167771163,1,0.6136363636363636,0,0.5258773177060836,0,0.5055905353480008,1,0.5028942146622656,0,0.8675061806168964
2018-02-13Alabama,1,0,0.531939368845441,0,0.5113636363636364,1,0.5014416461381054,0,0.507061017606155,0,0.5091696713757479,0,0.5074263016730041
2018-02-13Arkansas,0,1,0.5100223560115952,1,0.6022727272727273,0,0.5095555417164894,0,0.5050092904931701,1,0.5093421666494126,1,0.732439759269235
2018-02-13Ball_State,1,0,0.5002850854294518,1,0.5568181818181818,0,0.5005996099495259,0,0.5050070420735503,1,0.5028834615895352,1,0.6074308700184988
2018-02-13Boston_Col,0,0,0.5247632754135211,1,0.5,0,0.5070341344858639,0,0.5056295782270301,1,0.5217230578243307,1,0.7389544960186413
2018-02-13Bowling_Grn,1,0,0.5388725647875539,1,0.6363636363636364,0,0.5195262699561117,0,0.5051432543834096,1,0.5304660785944294,0,0.7553205636513751
2018-02-14Air_Force,0,0,0.5092575724419127,1,0.6363636363636364,0,0.5456217376884329,1,0.5,1,0.5095233506016547,1,0.6775061265077185
2018-02-14Auburn,0,0,0.5163664148600087,1,0.6136363636363636,0,0.5047933273229404,0,0.5056984805146735,1,0.5103500223414295,0,0.7848346610188115
2018-02-14Boise_State,0,0,0.521550935637234,1,0.5795454545454546,0,0.5071594411351571,0,0.5060573661184778,1,0.517962638120623,0,0.6746093527246486
2018-02-14Bradley,0,0,0.5015404215788535,1,0.5113636363636364,0,0.5261707313268343,0,0.5068195487373173,1,0.5019869035557889,0,0.5038206617803526
2018-02-15App_State,0,0,0.5131664414857949,1,0.5795454545454546,0,0.5317072398881988,1,0.5,1,0.5230790999179552,0,0.8115029069642301
2018-02-15Arizona,0,1,0.5011999225378071,1,0.6136363636363636,1,0.5139836458626986,1,0.5,1,0.5237987212767793,1,0.7027051723020153
2018-02-15Arizona_St,0,0,0.5314221587426102,1,0.5909090909090909,0,0.5136468392472866,1,0.5,0,0.5024129159421034,0,0.8844891182096083
2018-02-15Austin_Peay,1,0,0.5052829180258298,1,0.5227272727272727,0,0.5000441545098874,0,0.506895430323449,1,0.5036836235930958,0,0.5329911805991512
2018-02-15Belmont,1,0,0.539901311425731,1,0.5568181818181818,1,0.5388143268408114,0,0.505179830665616,0,0.5302515777692818,1,0.5087612861771923
2018-02-16Bowling_Grn,1,1,0.505274651908477,1,0.5909090909090909,0,0.541546782043723,1,0.5,1,0.5069887528826019,0,0.5720206012790254
2018-02-16Brown,0,0,0.5158903545296727,1,0.625,0,0.5296075107185916,1,0.5,1,0.5319410298713865,1,0.6181592497548318
2018-02-17AR_Lit_Rock,1,0,0.5223915453228276,1,0.6022727272727273,0,0.5001767720336033,1,0.5,0,0.5163625783037952,1,0.7217951628810443
2018-02-17Air_Force,0,0,0.5104234693490526,1,0.625,0,0.5320252320332567,1,0.5,0,0.5024526087250583,0,0.6320308769769274
2018-02-17Akron,0,0,0.5102740027068162,1,0.6363636363636364,0,0.5117912386618979,0,0.5051863473644811,1,0.5140135197261082,1,0.6023986092706229
2018-02-17Alabama,1,0,0.5020177000128583,0,0.5113636363636364,0,0.5175202232153657,1,0.5,0,0.5022945335437708,1,0.7121203086743337
2018-02-17App_State,0,0,0.5058826727654067,0,0.5113636363636364,0,0.5364054217744181,0,0.5060133281204579,0,0.5025712939698578,0,0.5053808890210298
2018-02-17Arkansas,1,0,0.5266118686222215,1,0.5568181818181818,0,0.5135016446422189,0,0.5058239144385462,0,0.5201581263431607,0,0.7421508042833319
2018-02-17Arkansas_St,1,0,0.540123063662266,0,0.5113636363636364,0,0.5125810191079361,0,0.505407332471963,0,0.5226427657060049,0,0.643235715082463
2018-02-17Auburn,1,0,0.5096535174892061,1,0.5568181818181818,1,0.5043729754098646,0,0.5050897662772189,1,0.5009666385836805,0,0.5005506646559033
2018-02-17Austin_Peay,0,0,0.5082729456035355,1,0.5113636363636364,0,0.5167038283903896,0,0.5083338595720039,0,0.5063782496561353,1,0.5646832502990997
2018-02-17Ball_State,1,0,0.5132716943108864,1,0.5,0,0.5203242543559119,0,0.5065298131300285,1,0.5011616837214984,0,0.5716201598363938
2018-02-17Baylor,0,0,0.5182153370660338,1,0.5568181818181818,0,0.5272954801364391,0,0.5073056250154923,0,0.51381759125168,0,0.5649727913814209
2018-02-17Belmont,1,0,0.5345822194283387,1,0.6363636363636364,1,0.5291418772587233,0,0.5058909620472006,1,0.5023168621394191,0,0.5519799212493812
2018-02-17Boise_State,0,0,0.532830363566142,1,0.5795454545454546,1,0.5211100303008218,0,0.5065365499001697,1,0.5142231806594061,0,0.6563978941742294
2018-02-17Boston_Col,1,0,0.5058598114360333,1,0.5568181818181818,0,0.5016406702429128,0,0.5065355866713562,1,0.5121642390704112,0,0.5569110081219493
2018-02-17Boston_U,0,0,0.5141930607401828,0,0.5227272727272727,0,0.505991516373384,1,0.5,0,0.5185364105402661,0,0.8139157856287612
2018-02-17Bowling_Grn,1,1,0.5042956923926474,1,0.625,0,0.5426440856585262,1,0.5,1,0.5217688270974895,0,0.5702063908415324
2018-02-17Bradley,1,0,0.5100020527597546,1,0.5340909090909091,0,0.5374879369109427,0,0.505796008116078,1,0.5215423988442826,1,0.8292862143923163
2018-02-17Brown,0,0,0.5142526661347131,1,0.625,0,0.5126147933643044,0,0.5060843558221665,1,0.5172846703847644,1,0.7699308212790532
2018-02-19Alabama_St,1,0,0.5187095248848074,1,0.5227272727272727,0,0.5354808761732177,1,0.5,1,0.5241102514068124,0,0.8972876225687672
2018-02-19Alcorn_State,1,0,0.5381240294500274,0,0.5681818181818182,0,0.502701075277263,1,0.5,0,0.5199500494391781,1,0.836963400971979
2018-02-20Akron,1,0,0.5069245830385782,1,0.5909090909090909,0,0.507504309069787,0,0.5057764576359712,1,0.5064107385421729,1,0.5150123514855232
2018-02-20Arkansas,1,0,0.5419248432643806,1,0.5795454545454546,0,0.5164927253295579,0,0.5059405691591675,0,0.5258428918124523,0,0.8391013922462432
2018-02-20Ball_State,0,0,0.526129490377347,0,0.5227272727272727,1,0.5065056609987577,0,0.5061350640081054,1,0.5150370648422892,0,0.7834880907234381
2018-02-20Baylor,0,0,0.5173210236257009,1,0.5454545454545454,0,0.5204492988969183,0,0.5084118487726449,0,0.5221400995075889,1,0.6696055246028004
2018-02-20Boston_Col,0,0,0.5241594090200026,1,0.5681818181818182,0,0.5124519199587447,0,0.506132350266419,1,0.5228178483366591,0,0.5409767313790197
2018-02-20Bowling_Grn,1,0,0.5422234669631036,1,0.5454545454545454,0,0.5164997806695988,0,0.5060845152566937,0,0.5004916065203503,0,0.6502347922446061
2018-02-21Air_Force,0,0,0.5315095374824117,1,0.5340909090909091,0,0.5324973054608758,1,0.5,0,0.5287293525320574,0,0.8802827907207981
2018-02-21Alabama,1,0,0.5131355379772338,1,0.5454545454545454,0,0.5052273601006069,1,0.5,0,0.5092196099672606,1,0.5506138301247206
2018-02-21Auburn,1,0,0.5259414645474498,1,0.5795454545454546,0,0.5190692125871079,0,0.5069605515258093,0,0.5055115537687527,0,0.6352528679630658
2018-02-21Boise_State,0,0,0.504153164001882,1,0.6022727272727273,1,0.5039415333050559,1,0.5,1,0.5015654752685158,1,0.7244360451088777
2018-02-21Bradley,1,0,0.5229981022993679,1,0.5909090909090909,0,0.5362010974640298,0,0.5050962482456061,1,0.5186569701503939,1,0.8577211550532895
