idx,winner,raw_linsvc_prediction,raw_linsvc_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_knn_prediction,raw_knn_confidence,raw_log_prediction,raw_log_confidence,+pts_log_prediction,+pts_log_confidence
2018-02-03Ball_State,0,1,0.5,1,0.6672114829100511,1,0.5903614457831325,1,0.6640520934481955,1,0.9983283897461416
2018-02-03Baylor,1,0,0.626740493423506,0,0.5625432300506781,0,0.5963855421686747,0,0.7854474060112484,1,0.9985259887811476
2018-02-03Belmont,1,1,0.6654459773829378,1,0.704613271164241,1,0.6807228915662651,1,0.52075271780583,1,0.9991289713132631
2018-02-03Boise_State,1,0,0.6502517547256348,0,0.5484744959077397,0,0.6385542168674698,0,0.7019029459951701,1,0.9722465381337985
2018-02-03Bowling_Grn,1,0,0.5580644644115766,1,0.509423915327592,1,0.572289156626506,0,0.7889763761908049,1,0.5029028641939788
2018-02-03Bradley,0,1,0.5,0,0.5715659141932683,0,0.536144578313253,1,0.9085266716014986,1,0.999862410733531
2018-02-03Brown,1,0,0.7807917612471008,0,0.6664774226016524,0,0.6204819277108434,0,0.9232063487453278,1,0.9736032086241477
2018-02-04Arizona_St,1,0,0.6000565346509988,1,0.5437932169308747,0,0.5180722891566265,1,0.5732394776275911,1,0.9998285068277036
2018-02-04Boston_Col,1,1,0.7663110055168632,1,0.7420647798292794,1,0.7228915662650602,0,0.5868084777020072,1,0.9993260475292478
2018-02-05Bucknell,0,0,0.6628756073968737,0,0.5389655888901177,0,0.7048192771084337,0,0.7172297766043192,1,0.959653285668768
2018-02-06Air_Force,1,1,0.5382602486009358,0,0.5890986544474255,0,0.6626506024096386,0,0.7106533940952073,1,0.9756532419486864
2018-02-06Akron,0,0,0.5939541286156391,0,0.5093494821549522,0,0.5843373493975904,0,0.5558960549790379,1,0.8650560768680796
2018-02-06Alabama,0,1,0.7517567177372362,1,0.7581860244127387,1,0.6265060240963856,1,0.7579993551066398,1,0.9998464945699947
2018-02-06Arkansas,1,1,0.630234495035783,1,0.5848567789971922,0,0.6506024096385542,1,0.539162065656136,0,0.9834018009879186
2018-02-06Ball_State,1,0,0.5129067915866128,0,0.5510214509989847,0,0.5180722891566265,1,0.6111458723887713,0,0.9963060456610585
2018-02-06Baylor,1,1,0.7090697133405744,1,0.6710507809090464,1,0.536144578313253,0,0.8644258758623817,1,0.9998403793309409
2018-02-06Boise_State,1,0,0.5660676819340579,0,0.6071042159681699,1,0.5662650602409639,0,0.5039572687404406,1,0.9999101339052628
2018-02-06Boston_Col,0,1,0.5683534849810638,1,0.6229130939935601,1,0.5662650602409639,0,0.702392860403365,1,0.9995882345439744
2018-02-06Bowling_Grn,0,0,0.514852265258908,1,0.5265971986190553,1,0.6024096385542169,0,0.7927998507852762,0,0.9749045370502851
2018-02-07Auburn,0,0,0.5559794042796375,1,0.6912645473445784,0,0.6385542168674698,0,0.7395090016187467,1,0.9942356495513603
2018-02-07Bradley,0,0,0.61222019501614,1,0.5297499434271759,1,0.536144578313253,1,0.8608120341319496,1,0.9999999951471097
2018-02-08AR_Lit_Rock,0,0,0.5518903959449302,1,0.5868503385225321,1,0.5481927710843374,1,0.6753269508658977,1,0.9999989977454464
2018-02-08Albany,0,1,0.5805198734710707,1,0.548076874693172,1,0.5963855421686747,0,0.5335473245343907,1,0.9865549208352363
2018-02-08Arizona,0,0,0.7576442059717343,0,0.5984026011590957,0,0.6927710843373494,1,0.7214944789018112,1,0.999861610616421
2018-02-08Arizona_St,1,1,0.5751297033997851,1,0.6545349981569212,1,0.5481927710843374,0,0.5755323264558053,0,0.7354400908931221
2018-02-08Arkansas_St,0,1,0.550069185011371,1,0.5913441683024018,1,0.572289156626506,0,0.9437472902424404,1,0.9999998956365779
2018-02-08Austin_Peay,0,0,0.56647365083183,1,0.5699631516803598,0,0.5240963855421686,0,0.9861143062004869,1,0.9999477494040044
2018-02-08Belmont,0,1,0.5667676464170263,1,0.5913119180387274,1,0.6987951807228916,1,0.7396960414038191,1,0.9999915702391283
2018-02-08Bryant,0,0,0.5662403231818408,1,0.6149518637568596,0,0.6686746987951807,0,0.9633279710403082,1,0.9994503276954656
2018-02-09Ball_State,1,1,0.5079140312712637,1,0.5451876785460489,1,0.5783132530120482,0,0.5450116811936658,0,0.8630748724808902
2018-02-09Brown,0,0,0.6471702012279835,0,0.7068719767791849,0,0.7048192771084337,1,0.5946030020377174,0,0.9912271791747217
2018-02-10AR_Lit_Rock,0,0,0.5336965844193483,1,0.6045623007592366,0,0.5060240963855421,0,0.8840741559740374,1,0.99999985465328
2018-02-10Air_Force,1,0,0.7762946506664052,0,0.7208394258329865,0,0.608433734939759,0,0.7882595413219855,1,0.9999048503795096
2018-02-10Akron,1,0,0.5848137716104462,0,0.5705413873921079,0,0.5963855421686747,0,0.7439431907380659,0,0.9835630110770143
2018-02-10Alabama,1,0,0.7210645479980434,0,0.5201976930711218,0,0.6807228915662651,1,0.5585151712427001,1,0.9995322142783719
2018-02-10App_State,1,1,0.5258670236223634,1,0.6019399707593821,0,0.5421686746987951,0,0.6174533443572523,1,0.9992804618330037
2018-02-10Arizona,1,0,0.6014965343362121,0,0.5015786407466039,0,0.5843373493975904,1,0.6178483330439627,1,0.9968915685102346
2018-02-10Arizona_St,1,0,0.6818186429648174,0,0.614984822144488,0,0.5963855421686747,0,0.5686262872766256,1,0.7642554437920106
2018-02-10Arkansas,1,0,0.7445478562261282,0,0.7226990706955402,0,0.7771084337349398,0,0.7511513779802009,1,0.9788806522581076
2018-02-10Arkansas_St,0,0,0.5198506726311529,1,0.5744605609678598,1,0.572289156626506,1,0.5514922184028235,1,0.9997514564766451
2018-02-10Auburn,1,1,0.64090735323256,1,0.6603251971195647,1,0.5180722891566265,1,0.640669786997333,1,0.9999238864358854
2018-02-10Austin_Peay,1,0,0.5720775671678316,1,0.5940396158401778,1,0.5301204819277109,0,0.7576722969576924,1,0.9999985275046592
2018-02-10Baylor,1,0,0.6613926591236697,0,0.5043421464368236,0,0.536144578313253,0,0.6900075559723556,1,0.9998737987420819
2018-02-10Belmont,1,1,0.6420333716747809,1,0.702231762709646,1,0.7349397590361446,1,0.7070551853601831,1,0.9994864839356666
2018-02-10Boise_State,0,1,0.5,0,0.6468574998435214,1,0.6746987951807228,0,0.7053305176982537,1,0.999948988076561
2018-02-10Boston_Col,1,1,0.5379738827961338,0,0.6011543217099996,1,0.5421686746987951,0,0.9721248282185102,1,0.6229049648254934
2018-02-10Bowling_Grn,1,1,0.5889044759024881,1,0.5682052538767757,1,0.6686746987951807,0,0.77048792586852,1,0.9993029488203301
2018-02-10Brown,1,0,0.629831956947238,0,0.5922635099492181,0,0.5903614457831325,0,0.8819821113898483,1,0.8153319923666623
2018-02-11Bradley,0,0,0.5672451032345571,1,0.5296757439135358,0,0.572289156626506,1,0.6625638271543715,1,0.9999601068678269
2018-02-12Baylor,1,1,0.7111137671988834,1,0.8283085196140594,1,0.6686746987951807,0,0.5967437899649706,1,0.9999940259666799
2018-02-12Bucknell,1,1,0.6458346786870073,1,0.5435623867005619,1,0.6927710843373494,0,0.6998152719797892,0,0.999297731479941
2018-02-13Akron,0,0,0.66969779008882,0,0.5496982885755519,0,0.5602409638554217,0,0.6971496253233652,0,0.9693760946252558
2018-02-13Alabama,1,0,0.7520807579317889,0,0.6079738029162789,0,0.6686746987951807,1,0.804407096597624,1,0.999361369836076
2018-02-13Arkansas,1,1,0.5659554787959999,1,0.6006579232146974,0,0.5180722891566265,0,0.7208403630887305,1,0.9965875107099708
2018-02-13Ball_State,1,0,0.5662077053168748,0,0.5428490401054843,1,0.5963855421686747,0,0.5250146005769212,1,0.9935393252363243
2018-02-13Boston_Col,1,0,0.6248503358716306,0,0.6460735600856455,0,0.5481927710843374,1,0.5471779985855675,1,0.9999938623398245
2018-02-13Bowling_Grn,1,0,0.5605166070833112,0,0.53277004899368,1,0.5,0,0.5154054981182659,1,0.8217934703525988
2018-02-14Air_Force,0,1,0.5362916233392007,1,0.5627969628739216,0,0.5301204819277109,0,0.9079387239878302,1,0.9999942126443415
2018-02-14Auburn,1,1,0.5,0,0.5102468611492244,0,0.608433734939759,0,0.8712283781661474,0,0.9995012018375798
2018-02-14Boise_State,0,0,0.7879514757894044,0,0.6418239466840628,0,0.6987951807228916,1,0.8478413348282182,1,0.8073939849581474
2018-02-14Bradley,1,1,0.67920622167861,1,0.5516597112087982,1,0.608433734939759,0,0.5425634764669338,1,0.995450098119188
2018-02-15App_State,0,0,0.6206467255967963,0,0.5911495130543918,1,0.536144578313253,1,0.5264261264205092,0,0.9752909042574683
2018-02-15Arizona,1,0,0.5739993521254099,0,0.5955195544709694,0,0.6144578313253012,1,0.5228523313549607,1,0.9572417170782095
2018-02-15Arizona_St,0,0,0.6147452582378629,0,0.5288699968130858,0,0.5903614457831325,0,0.9621415450935018,0,0.9749244004451323
2018-02-15Austin_Peay,0,1,0.5787170197108001,0,0.541400686442968,1,0.5662650602409639,0,0.5385636012552459,1,0.9629293243350546
2018-02-15Belmont,1,0,0.7001316184337418,0,0.5536998630963272,0,0.7108433734939759,1,0.9587436798900978,1,0.9999208352296426
2018-02-16Bowling_Grn,0,1,0.5101720539257103,1,0.5047451197661367,1,0.5481927710843374,0,0.9098286455655791,0,0.8644291221700313
2018-02-16Brown,0,0,0.6325510978574274,1,0.5201997326641414,1,0.5120481927710844,0,0.7091587244806454,1,0.9883011038724706
2018-02-17AR_Lit_Rock,1,1,0.5,1,0.7030943805351684,1,0.5301204819277109,0,0.9192518334827298,1,0.999999967648089
2018-02-17Air_Force,0,0,0.5147695760176384,1,0.5474110040608889,1,0.5421686746987951,0,0.9143432303909124,1,0.9996808059826099
2018-02-17Akron,0,1,0.6473229241500795,1,0.679385285456592,1,0.5301204819277109,0,0.8101630139805056,1,0.9997294605373597
2018-02-17Alabama,0,1,0.7586196704633847,1,0.7259207761846185,1,0.6445783132530121,1,0.6217129811358539,1,0.9952420635181846
2018-02-17App_State,1,0,0.5553701423290438,0,0.577739156994169,0,0.608433734939759,1,0.7042027168181599,1,0.9937821951106216
2018-02-17Arkansas,1,0,0.5256680728758877,1,0.6628850495012797,1,0.5481927710843374,0,0.89436855178641,1,0.9908663046536564
2018-02-17Arkansas_St,0,0,0.7394735868572224,0,0.6579382059411036,0,0.6385542168674698,1,0.7290096163174609,1,0.9996882786770566
2018-02-17Auburn,0,1,0.6682964178659897,1,0.6982558230675149,1,0.6445783132530121,0,0.6320924720077091,0,0.6110189852472905
2018-02-17Austin_Peay,1,1,0.6083362103209785,0,0.5442970206859359,1,0.6445783132530121,0,0.8869753693861903,1,0.9990223869128892
2018-02-17Ball_State,1,0,0.644238059589219,0,0.535664810859748,0,0.536144578313253,1,0.7774342041803455,1,0.9999166763854529
2018-02-17Baylor,1,1,0.541917524147405,1,0.5539808524652493,1,0.5060240963855421,0,0.6805874856388292,0,0.7015977359490206
2018-02-17Belmont,1,0,0.5191018077340994,1,0.6213911020216438,1,0.5421686746987951,1,0.5569176098258405,1,0.9996163795232598
2018-02-17Boise_State,1,0,0.817876338488993,0,0.6730993380736563,0,0.7530120481927711,1,0.9552407156176137,1,0.9955978562158648
2018-02-17Boston_Col,0,1,0.5822839362486021,1,0.537449658933371,1,0.5542168674698795,0,0.7882972188058164,1,0.9995248169498351
2018-02-17Boston_U,0,1,0.5300220469556246,1,0.7448719708422504,1,0.5843373493975904,0,0.8032673257629674,1,0.9390271092402525
2018-02-17Bowling_Grn,0,0,0.5191102296145653,0,0.5393966742125187,1,0.536144578313253,0,0.9269867100382922,0,0.8859409764634075
2018-02-17Bradley,0,0,0.5290971599642982,1,0.5386144928412792,0,0.572289156626506,1,0.7508189014257445,1,0.9997469885014366
2018-02-17Brown,0,0,0.6218083613180533,1,0.6947903377586383,0,0.572289156626506,0,0.7651572769138288,1,0.999997172313321
2018-02-19Alabama_St,1,1,0.7591653111694552,0,0.528087671196575,1,0.608433734939759,1,0.537949532899576,1,0.5748181777731186
2018-02-19Alcorn_State,0,0,0.7884543205372437,1,0.670105030863518,0,0.7228915662650602,1,0.7257468837942173,1,0.9999999982975867
2018-02-20Akron,1,1,0.5600975826839255,1,0.6150144247990289,0,0.6024096385542169,0,0.6076075543342947,1,0.999825692121228
2018-02-20Arkansas,0,1,0.6887510660264169,1,0.5716823537982704,1,0.5421686746987951,0,0.9138955657422446,0,0.9972370554973715
2018-02-20Ball_State,1,1,0.5080105357657564,0,0.5497271203962839,0,0.5542168674698795,1,0.7313679134565908,0,0.8427682347474067
2018-02-20Baylor,0,1,0.6641155413806624,1,0.6040669540334257,1,0.572289156626506,0,0.7534078369830777,1,0.999861395155835
2018-02-20Boston_Col,0,0,0.7026624143397802,0,0.678620109518906,0,0.6445783132530121,0,0.8846142829486181,1,0.6208383885334785
2018-02-20Bowling_Grn,0,0,0.5804728503125398,0,0.5481871525180154,1,0.5,1,0.5409699240947144,1,0.9994372100990655
2018-02-21Air_Force,0,0,0.5548256341739669,0,0.5394965293396611,1,0.5060240963855421,0,0.9459531153549304,1,0.815390653941379
2018-02-21Alabama,0,1,0.809381987906308,1,0.6464083672398678,1,0.6987951807228916,0,0.8421045513186096,1,0.691283788164743
2018-02-21Auburn,1,0,0.680791832984717,0,0.6846025172103657,0,0.5843373493975904,0,0.8990856833733544,0,0.9240046795302251
2018-02-21Boise_State,1,1,0.7003066807883715,1,0.7757503202838977,1,0.7349397590361446,0,0.8608280441916469,1,0.9999750084105455
2018-02-21Bradley,1,1,0.5646172844672595,1,0.726478662610376,1,0.5180722891566265,0,0.6582246429643501,1,0.9999999158182904
